"Data Dictionary",""
"",""
"--- Time and Location Data ---",""
"timestamp_iso","The exact date and time the record was created on the device (in ISO 8601 format)."
"gps_time_utc","The precise Coordinated Universal Time (UTC) provided by the GPS satellites, used for global time synchronization."
"latitude","The north/south geographic coordinate of the device."
"longitude","The east/west geographic coordinate of the device."
"speed_kmh","The current speed of the vehicle in kilometers per hour."
"heading_deg","The compass direction (0-360 degrees) the vehicle is traveling."
"altitude_m","The elevation of the device above sea level, measured in meters."
"",""
"--- GPS Quality Metrics ---",""
"satellites","The number of GPS satellites the device is currently locked onto. A higher number generally means better location accuracy."
"hdop","Horizontal Dilution of Precision. This is a measure of GPS accuracy. A lower value (typically 1 or 2) indicates high precision, while a higher value indicates lower accuracy."
"",""
"--- Distance Data ---",""
"distance_m","The distance (in meters) of the segment or between points."
"cumulative_distance_m","The cumulative distance (in meters) traveled since the start of the recording session."
"",""
"--- Sensor (IMU) Data ---","These represent the readings from the device's Inertial Measurement Unit (IMU), which detects vibrations caused by road roughness."
"rms_accel_z","RMS vertical acceleration for segments."
"max_accel_z","Max vertical acceleration for segments."
"avg_accel_z","Average vertical acceleration for segments."
"sample_count","Number of samples for segments."
"",""
"--- Road Roughness (IRI) Analytics ---",""
"iri_value","The calculated International Roughness Index. If 0, the vehicle is stationary or the processing engine has not yet begun reporting roughness."
"iri_class","A categorical label (e.g., ""D"") representing the road surface condition based on the IRI value."
"quality_score","A numerical score reflecting the reliability of the IRI calculation."
"quality_grade","A letter grade (e.g., ""F"") summarizing the confidence in the measurement."
"sensor_rate_hz","The sampling frequency of your sensors, measured in Hertz (Hz). e.g., 100 means the device is capturing 100 sensor readings every second."
"",""
"--------------------------------------------------------------------------------------------------------------------------------",""
segment_index,timestamp_iso,gps_time_utc,start_lat,start_lng,end_lat,end_lng,avg_speed_kmh,heading_deg,altitude_m,satellites,hdop,distance_m,cumulative_distance_m,rms_accel_z,max_accel_z,avg_accel_z,sample_count,pitch_deg,roll_deg,lateral_index,context_flag,iri_value,raw_iri,iri_class,iri_standard,quality_score,quality_grade,sensor_rate_hz
86,2026-07-29T17:34:53.266+05:30,2026-07-29T12:04:53.266Z,30.650837,76.692368,30.650698,76.692486,34.146,143,261.88,31,0.49,19.09,1473.14,9.664185,11.82196,9.625339,200,0,0,0,NORMAL,3.7954,2.7878,B,WORLD_BANK,100,B,100
87,2026-07-29T17:34:55.274+05:30,2026-07-29T12:04:55.274Z,30.650698,76.692486,30.65056,76.692606,34.044,143,262.13,31,0.49,19.24,1492.38,9.505523,11.152025,9.487524,200,0,0,0,NORMAL,2.2151,2.7878,B,WORLD_BANK,100,B,100
88,2026-07-29T17:34:57.280+05:30,2026-07-29T12:04:57.280Z,30.65056,76.692606,30.650428,76.692716,32.627,143,261.87,32,0.48,18.01,1510.39,9.953856,14.654828,9.869292,201,0,0,0,NORMAL,3.2417,2.9256,B,WORLD_BANK,100,B,99.5
89,2026-07-29T17:34:59.265+05:30,2026-07-29T12:04:59.265Z,30.650428,76.692716,30.650297,76.692829,32.407,142,262.59,32,0.48,18.09,1528.48,9.426041,11.400858,9.400671,201,0,0,0,NORMAL,2.972,2.9256,B,WORLD_BANK,100,B,100
90,2026-07-29T17:35:01.272+05:30,2026-07-29T12:05:01.272Z,30.650297,76.692829,30.650162,76.69294,33.043,143,262.44,32,0.48,18.39,1546.87,9.526794,11.286012,9.501042,201,0,0,0,NORMAL,1.4206,2.9256,A,WORLD_BANK,100,A,100
91,2026-07-29T17:35:03.285+05:30,2026-07-29T12:05:03.285Z,30.650162,76.69294,30.650023,76.693058,33.858,143,262.11,32,0.47,19.15,1566.02,9.455446,11.82196,9.410956,201,0,0,0,NORMAL,1.6875,2.5715,A,WORLD_BANK,100,A,99.5
92,2026-07-29T17:35:05.271+05:30,2026-07-29T12:05:05.271Z,30.650023,76.693058,30.649881,76.693173,34.181,144,261.84,31,0.49,19.28,1585.3,9.673376,12.77901,9.633187,200,0,0,0,NORMAL,2.7518,2.5715,B,WORLD_BANK,100,B,100
93,2026-07-29T17:35:07.276+05:30,2026-07-29T12:05:07.276Z,30.649881,76.693173,30.649737,76.69329,34.521,144,261.79,32,0.48,19.55,1604.85,9.756158,13.793483,9.689557,200,0,0,0,NORMAL,3.0228,2.4063,B,WORLD_BANK,100,B,100
94,2026-07-29T17:35:09.297+05:30,2026-07-29T12:05:09.297Z,30.649737,76.69329,30.649596,76.693409,34.088,144,261.33,32,0.48,19.43,1624.28,9.596431,12.185639,9.518088,201,0,0,0,NORMAL,3.1185,2.4063,B,WORLD_BANK,100,B,100
95,2026-07-29T17:35:11.274+05:30,2026-07-29T12:05:11.274Z,30.649596,76.693409,30.649461,76.693522,33.402,144,261.55,31,0.5,18.45,1642.73,9.724243,12.817292,9.593414,201,0,0,0,NORMAL,3.8469,2.4063,B,WORLD_BANK,100,B,100
96,2026-07-29T17:35:13.278+05:30,2026-07-29T12:05:13.278Z,30.649461,76.693522,30.649324,76.693632,32.826,144,261.36,31,0.49,18.54,1661.26,9.602487,12.893856,9.536753,201,0,0,0,NORMAL,2.7574,2.764,B,WORLD_BANK,100,B,100
97,2026-07-29T17:35:15.276+05:30,2026-07-29T12:05:15.276Z,30.649324,76.693632,30.64919,76.693743,32.434,144,261.31,32,0.48,18.33,1679.6,9.437728,11.994229,9.414118,200,0,0,0,NORMAL,1.5105,2.764,A,WORLD_BANK,100,A,100
98,2026-07-29T17:35:17.274+05:30,2026-07-29T12:05:17.274Z,30.64919,76.693743,30.649062,76.693851,32.057,144,261.21,32,0.48,17.52,1697.11,9.515079,13.123548,9.447428,201,0,0,0,NORMAL,2.6381,2.6531,B,WORLD_BANK,100,B,99
99,2026-07-29T17:35:19.268+05:30,2026-07-29T12:05:19.268Z,30.649062,76.693851,30.64894,76.693956,31.572,144,260.98,32,0.48,16.93,1714.04,9.678954,11.726255,9.642648,201,0,0,0,NORMAL,2.3855,2.6531,B,WORLD_BANK,100,B,100
100,2026-07-29T17:35:21.272+05:30,2026-07-29T12:05:21.272Z,30.64894,76.693956,30.648812,76.694059,31.219,143,260.94,32,0.48,17.21,1731.25,9.712732,16.43494,9.538277,201,0,0,0,NORMAL,4.4344,2.6531,C,WORLD_BANK,100,C,100
101,2026-07-29T17:35:23.269+05:30,2026-07-29T12:05:23.269Z,30.648812,76.694059,30.648687,76.694162,30.397,144,261.28,32,0.48,17.12,1748.37,9.461516,11.917665,9.39536,200,0,0,0,NORMAL,3.8144,2.8237,B,WORLD_BANK,100,B,100
102,2026-07-29T17:35:25.280+05:30,2026-07-29T12:05:25.280Z,30.648687,76.694162,30.648569,76.694261,29.555,143,261.37,32,0.48,16.17,1764.55,9.481761,12.415331,9.447328,200,0,0,0,NORMAL,1.8091,2.8237,A,WORLD_BANK,100,A,99.5
103,2026-07-29T17:35:27.272+05:30,2026-07-29T12:05:27.272Z,30.648569,76.694261,30.648452,76.694362,30.613,143,261.58,32,0.48,16.22,1780.76,9.578739,10.788346,9.568083,201,0,0,0,NORMAL,1.3824,2.6254,A,WORLD_BANK,100,A,99.5
104,2026-07-29T17:35:29.273+05:30,2026-07-29T12:05:29.273Z,30.648452,76.694362,30.64832,76.694476,32.538,144,261.1,32,0.48,18.21,1798.98,9.458016,11.592268,9.437661,200,0,0,0,NORMAL,1.4863,2.6254,A,WORLD_BANK,100,A,100
105,2026-07-29T17:35:31.269+05:30,2026-07-29T12:05:31.269Z,30.64832,76.694476,30.648179,76.694593,34.193,144,260.81,32,0.48,19.37,1818.35,9.343085,13.123548,9.269446,201,0,0,0,NORMAL,2.5235,2.6254,B,WORLD_BANK,100,B,100
106,2026-07-29T17:35:33.269+05:30,2026-07-29T12:05:33.269Z,30.648179,76.694593,30.648033,76.694717,34.998,143,260.62,32,0.48,20.03,1838.38,9.54441,12.5876,9.457194,202,0,0,0,NORMAL,3.6958,2.7492,B,WORLD_BANK,100,B,100
107,2026-07-29T17:35:35.272+05:30,2026-07-29T12:05:35.272Z,30.648033,76.694717,30.647888,76.694844,35.708,143,260.66,32,0.48,20.17,1858.55,9.455262,11.152025,9.43278,200,0,0,0,NORMAL,1.1964,2.7492,A,WORLD_BANK,100,A,99.5
108,2026-07-29T17:35:36.275+05:30,2026-07-29T12:05:36.275Z,30.647888,76.694844,30.647814,76.694909,36.218,143,260.5,32,0.48,10.28,1868.84,9.648591,11.668832,9.614237,100,0,0,0,NORMAL,2.2793,2.7492,B,WORLD_BANK,100,B,100
109,2026-07-29T17:35:37.265+05:30,2026-07-29T12:05:37.265Z,30.647814,76.694909,30.64774,76.694972,36.468,143,260.31,32,0.48,10.24,1879.08,9.802722,11.343435,9.765913,101,0,0,0,NORMAL,2.7229,2.4302,B,WORLD_BANK,100,B,100
110,2026-07-29T17:35:38.270+05:30,2026-07-29T12:05:38.270Z,30.64774,76.694972,30.647665,76.695036,36.377,143,260.36,32,0.48,10.34,1889.42,9.593511,12.281344,9.53281,101,0,0,0,NORMAL,2.5227,2.4302,B,WORLD_BANK,100,B,99.9
111,2026-07-29T17:35:39.265+05:30,2026-07-29T12:05:39.265Z,30.647665,76.695036,30.647593,76.695098,36.179,143,260.58,32,0.48,10.02,1899.44,10.016403,14.195444,9.907477,100,0,0,0,NORMAL,2.3659,2.4302,B,WORLD_BANK,100,B,99.9
112,2026-07-29T17:35:41.274+05:30,2026-07-29T12:05:41.274Z,30.647593,76.695098,30.647454,76.695224,35.355,142,260.49,32,0.48,19.56,1919,9.859696,15.592737,9.697214,201,0,0,0,NORMAL,3.5297,2.4302,B,WORLD_BANK,100,B,100
113,2026-07-29T17:35:43.276+05:30,2026-07-29T12:05:43.276Z,30.647454,76.695224,30.647321,76.695344,34.468,143,260.35,32,0.48,18.75,1937.74,9.460067,11.381717,9.432192,201,0,0,0,NORMAL,1.7538,2.6683,A,WORLD_BANK,100,A,100
114,2026-07-29T17:35:45.270+05:30,2026-07-29T12:05:45.270Z,30.647321,76.695344,30.647181,76.695457,33.966,144,260.29,31,0.5,18.93,1956.68,9.815366,12.281344,9.774157,202,0,0,0,NORMAL,1.9731,2.6683,A,WORLD_BANK,100,A,100
115,2026-07-29T17:35:47.281+05:30,2026-07-29T12:05:47.281Z,30.647181,76.695457,30.647042,76.695574,34.835,143,260.5,32,0.48,19.07,1975.75,9.412762,10.845769,9.397719,201,0,0,0,NORMAL,3.232,2.5544,B,WORLD_BANK,100,B,100
116,2026-07-29T17:35:49.271+05:30,2026-07-29T12:05:49.271Z,30.647042,76.695574,30.646897,76.695696,36.257,143,260.59,32,0.48,19.93,1995.68,9.51739,10.539513,9.507622,200,0,0,0,NORMAL,1.7746,2.5544,A,WORLD_BANK,100,A,100
117,2026-07-29T17:35:50.271+05:30,2026-07-29T12:05:50.271Z,30.646897,76.695696,30.646819,76.695763,36.862,142,260.43,32,0.48,10.84,2006.52,9.5353,10.233257,9.52902,101,0,0,0,NORMAL,0.8435,2.5544,A,WORLD_BANK,100,A,99.5
118,2026-07-29T17:35:51.276+05:30,2026-07-29T12:05:51.276Z,30.646819,76.695763,30.646745,76.695831,36.849,142,260.28,32,0.46,10.5,2017.02,9.321928,10.233257,9.310852,100,0,0,0,NORMAL,0.8262,2.5544,A,WORLD_BANK,100,A,99.5
119,2026-07-29T17:35:52.277+05:30,2026-07-29T12:05:52.277Z,30.646745,76.695831,30.646673,76.695897,36.346,141,260.33,32,0.46,10.15,2027.17,9.436695,10.596936,9.415171,100,0,0,0,NORMAL,1.5882,1.7299,A,WORLD_BANK,100,A,100
120,2026-07-29T17:35:54.272+05:30,2026-07-29T12:05:54.272Z,30.646673,76.695897,30.646541,76.696021,32.964,141,260.8,32,0.46,18.86,2046.03,9.337367,15.822429,9.117365,201,0,0,0,NORMAL,2.3866,1.7299,B,WORLD_BANK,100,B,99.9
121,2026-07-29T17:35:56.283+05:30,2026-07-29T12:05:56.283Z,30.646541,76.696021,30.646428,76.696128,29.107,141,261.76,32,0.46,16.12,2062.15,9.624178,13.487226,9.473934,200,0,0,0,NORMAL,4.9166,1.7299,C,WORLD_BANK,100,C,100
122,2026-07-29T17:35:58.275+05:30,2026-07-29T12:05:58.275Z,30.646428,76.696128,30.646317,76.696219,28.314,144,262.73,32,0.46,15.13,2077.28,9.374962,12.281344,9.298191,202,0,0,0,NORMAL,4.812,2.6665,C,WORLD_BANK,100,C,100
123,2026-07-29T17:36:00.272+05:30,2026-07-29T12:06:00.272Z,30.646317,76.696219,30.646207,76.696284,23.567,148,262.82,31,0.48,13.73,2091.01,9.500412,12.740728,9.416574,201,0,0,0,NORMAL,2.5628,2.6665,B,WORLD_BANK,100,B,100
124,2026-07-29T17:36:03.287+05:30,2026-07-29T12:06:03.287Z,30.646207,76.696284,30.646079,76.696268,17.846,186,263.92,32,0.46,14.97,2105.98,9.45805,14.004034,9.340053,301,0,0,0,NORMAL,3.0078,2.8915,B,WORLD_BANK,73.6,B,100
125,2026-07-29T17:36:05.272+05:30,2026-07-29T12:06:05.272Z,30.646079,76.696268,30.646027,76.696174,15.992,224,264.74,32,0.48,10.92,2116.89,9.56777,10.386385,9.56209,202,0,0,0,NORMAL,2.0533,2.8915,B,WORLD_BANK,73.6,B,100
126,2026-07-29T17:36:07.275+05:30,2026-07-29T12:06:07.275Z,30.646027,76.696174,30.646012,76.696067,17.686,242,264.64,32,0.48,10.33,2127.22,9.341446,10.807487,9.330773,201,0,0,0,NORMAL,1.1303,2.9396,A,WORLD_BANK,77.83,A,99.5
127,2026-07-29T17:36:09.264+05:30,2026-07-29T12:06:09.264Z,30.646012,76.696067,30.645979,76.695928,23.742,250,263.61,32,0.48,13.84,2141.06,9.400834,10.462949,9.385981,200,0,0,0,NORMAL,1.5232,2.9396,A,WORLD_BANK,77.83,A,100
128,2026-07-29T17:36:11.270+05:30,2026-07-29T12:06:11.270Z,30.645979,76.695928,30.645947,76.695774,24.457,251,262.82,32,0.48,15.19,2156.25,9.639956,10.979756,9.618281,202,0,0,0,NORMAL,1.4611,2.9396,A,WORLD_BANK,77.83,A,99.9
129,2026-07-29T17:36:13.271+05:30,2026-07-29T12:06:13.271Z,30.645947,76.695774,30.645931,76.695625,25.287,259,263,32,0.48,14.32,2170.57,9.423042,10.309821,9.4123,200,0,0,0,NORMAL,0.8646,2.3299,A,WORLD_BANK,100,A,100
130,2026-07-29T17:36:15.271+05:30,2026-07-29T12:06:15.271Z,30.645931,76.695625,30.645927,76.695446,31.356,262,262.62,32,0.48,17.13,2187.7,9.532341,10.616077,9.522374,201,0,0,0,NORMAL,0.9604,2.3299,A,WORLD_BANK,100,A,100
131,2026-07-29T17:36:17.274+05:30,2026-07-29T12:06:17.274Z,30.645927,76.695446,30.645914,76.695243,33.024,263,261.48,32,0.48,19.54,2207.24,9.470628,10.769205,9.459237,201,0,0,0,NORMAL,1.317,1.3791,A,WORLD_BANK,100,A,100
132,2026-07-29T17:36:19.267+05:30,2026-07-29T12:06:19.267Z,30.645914,76.695243,30.6459,76.695034,34.443,264,261.5,32,0.48,20,2227.24,9.411081,11.171166,9.390005,201,0,0,0,NORMAL,2.219,1.3791,B,WORLD_BANK,100,B,100
133,2026-07-29T17:36:20.271+05:30,2026-07-29T12:06:20.271Z,30.6459,76.695034,30.645892,76.694929,35.639,264,261.35,31,0.47,10.15,2237.39,9.432076,10.424667,9.421565,101,0,0,0,NORMAL,2.2105,1.3791,B,WORLD_BANK,100,B,99.5
134,2026-07-29T17:36:21.276+05:30,2026-07-29T12:06:21.276Z,30.645892,76.694929,30.645887,76.694819,35.498,265,261.26,32,0.47,10.46,2247.85,9.390466,10.080129,9.383971,100,0,0,0,NORMAL,1.2185,1.3791,A,WORLD_BANK,100,A,99.5
135,2026-07-29T17:36:22.270+05:30,2026-07-29T12:06:22.270Z,30.645887,76.694819,30.645885,76.694713,35.657,267,261.63,32,0.47,10.21,2258.06,9.391511,10.348103,9.379872,101,0,0,0,NORMAL,1.4762,1.3354,A,WORLD_BANK,100,A,100
136,2026-07-29T17:36:23.267+05:30,2026-07-29T12:06:23.267Z,30.645885,76.694713,30.645879,76.694608,36.231,266,261.71,32,0.48,10.08,2268.14,9.450529,10.520372,9.439863,100,0,0,0,NORMAL,1.1998,1.3354,A,WORLD_BANK,100,A,100
137,2026-07-29T17:36:24.276+05:30,2026-07-29T12:06:24.276Z,30.645879,76.694608,30.645872,76.6945,37.175,264,261.84,32,0.48,10.37,2278.51,9.365557,10.080129,9.357556,100,0,0,0,NORMAL,1.1872,1.3354,A,WORLD_BANK,100,A,100
138,2026-07-29T17:36:25.278+05:30,2026-07-29T12:06:25.278Z,30.645872,76.6945,30.645858,76.69439,38.072,263,261.57,32,0.48,10.62,2289.13,9.71119,10.750064,9.704511,101,0,0,0,NORMAL,1.1157,1.3354,A,WORLD_BANK,100,A,100
139,2026-07-29T17:36:26.271+05:30,2026-07-29T12:06:26.271Z,30.645858,76.69439,30.645846,76.694276,38.829,264,261.57,32,0.48,10.94,2300.07,9.646452,10.635218,9.630412,99,0,0,0,NORMAL,1.364,1.3354,A,WORLD_BANK,100,A,99.9
140,2026-07-29T17:36:27.274+05:30,2026-07-29T12:06:27.274Z,30.645846,76.694276,30.645838,76.694162,39.612,265,261.42,32,0.48,11.01,2311.07,9.393395,10.252398,9.387799,100,0,0,0,NORMAL,1.4936,1.4526,A,WORLD_BANK,100,A,99.9
141,2026-07-29T17:36:28.277+05:30,2026-07-29T12:06:28.277Z,30.645838,76.694162,30.645831,76.694045,40.213,265,261.43,32,0.48,11.17,2322.24,9.451965,10.462949,9.44317,101,0,0,0,NORMAL,1.3753,1.4526,A,WORLD_BANK,100,A,99.5
142,2026-07-29T17:36:29.278+05:30,2026-07-29T12:06:29.278Z,30.645831,76.694045,30.64582,76.693927,40.637,264,261.61,31,0.49,11.37,2333.61,9.659092,10.960615,9.649839,100,0,0,0,NORMAL,1.107,1.4526,A,WORLD_BANK,100,A,99.5
143,2026-07-29T17:36:30.280+05:30,2026-07-29T12:06:30.280Z,30.64582,76.693927,30.645808,76.693807,40.94,264,261.72,32,0.48,11.52,2345.14,9.577215,10.48209,9.569955,101,0,0,0,NORMAL,1.2503,1.4526,A,WORLD_BANK,100,A,100
144,2026-07-29T17:36:31.278+05:30,2026-07-29T12:06:31.278Z,30.645808,76.693807,30.645797,76.693688,41.29,264,261.48,32,0.48,11.46,2356.6,9.383544,10.156693,9.373826,100,0,0,0,NORMAL,1.3802,1.4526,A,WORLD_BANK,100,A,100
145,2026-07-29T17:36:32.274+05:30,2026-07-29T12:06:32.274Z,30.645797,76.693688,30.645787,76.693567,41.58,264,261.25,32,0.48,11.62,2368.22,9.569828,10.730923,9.558963,101,0,0,0,NORMAL,1.3912,1.314,A,WORLD_BANK,100,A,100
146,2026-07-29T17:36:33.277+05:30,2026-07-29T12:06:33.277Z,30.645787,76.693567,30.645778,76.693443,42.006,264,260.9,32,0.48,11.88,2380.1,9.385497,10.6735,9.372102,101,0,0,0,NORMAL,1.2097,1.314,A,WORLD_BANK,100,A,100
147,2026-07-29T17:36:34.272+05:30,2026-07-29T12:06:34.272Z,30.645778,76.693443,30.645772,76.693318,42.274,265,260.57,32,0.48,12.01,2392.1,9.59386,10.788346,9.579783,100,0,0,0,NORMAL,1.3886,1.314,A,WORLD_BANK,100,A,100
148,2026-07-29T17:36:35.274+05:30,2026-07-29T12:06:35.274Z,30.645772,76.693318,30.645767,76.693193,42.557,265,260.44,31,0.49,12,2404.1,9.395531,10.309821,9.383851,101,0,0,0,NORMAL,1.812,1.314,A,WORLD_BANK,100,A,100
149,2026-07-29T17:36:36.270+05:30,2026-07-29T12:06:36.270Z,30.645767,76.693193,30.645764,76.693065,42.716,266,261.07,32,0.48,12.22,2416.33,9.599042,10.348103,9.592416,100,0,0,0,NORMAL,1.42,1.314,A,WORLD_BANK,100,A,99.9
150,2026-07-29T17:36:37.271+05:30,2026-07-29T12:06:37.271Z,30.645764,76.693065,30.645762,76.692937,43.066,267,261.55,32,0.48,12.28,2428.61,9.311359,10.309821,9.296879,100,0,0,0,NORMAL,1.5104,1.4537,A,WORLD_BANK,100,A,99.9
151,2026-07-29T17:36:38.269+05:30,2026-07-29T12:06:38.269Z,30.645762,76.692937,30.64576,76.692809,43.362,267,261.76,32,0.48,12.24,2440.85,9.411756,10.386385,9.402803,101,0,0,0,NORMAL,1.4202,1.4537,A,WORLD_BANK,100,A,100
152,2026-07-29T17:36:39.268+05:30,2026-07-29T12:06:39.268Z,30.64576,76.692809,30.645756,76.69268,43.59,267,261.87,32,0.48,12.29,2453.14,9.394056,10.328962,9.385502,100,0,0,0,NORMAL,1.2978,1.4537,A,WORLD_BANK,100,A,100
153,2026-07-29T17:36:40.270+05:30,2026-07-29T12:06:40.270Z,30.645756,76.69268,30.645748,76.692553,43.636,267,261.72,32,0.48,12.21,2465.35,9.604442,11.094602,9.583611,100,0,0,0,NORMAL,0.975,1.4537,A,WORLD_BANK,100,A,99.4
154,2026-07-29T17:36:41.291+05:30,2026-07-29T12:06:41.291Z,30.645748,76.692553,30.64574,76.692425,43.805,266,261.6,32,0.48,12.25,2477.6,9.268282,10.29068,9.260511,100,0,0,0,NORMAL,1.0675,1.4537,A,WORLD_BANK,100,A,99.4
155,2026-07-29T17:36:42.281+05:30,2026-07-29T12:06:42.281Z,30.64574,76.692425,30.645734,76.692298,43.817,266,261.38,32,0.48,12.24,2489.84,9.182657,10.539513,9.172542,101,0,0,0,NORMAL,0.9427,1.2337,A,WORLD_BANK,100,A,100
156,2026-07-29T17:36:43.273+05:30,2026-07-29T12:06:43.273Z,30.645734,76.692298,30.645728,76.69217,43.93,266,261.33,32,0.48,12.23,2502.06,9.403917,10.348103,9.396795,100,0,0,0,NORMAL,0.8284,1.2337,A,WORLD_BANK,100,A,100
157,2026-07-29T17:36:44.278+05:30,2026-07-29T12:06:44.278Z,30.645728,76.69217,30.645722,76.692041,44.221,267,261.24,32,0.48,12.34,2514.41,9.487487,10.233257,9.481781,100,0,0,0,NORMAL,1.6184,1.2337,A,WORLD_BANK,100,A,100
158,2026-07-29T17:36:45.272+05:30,2026-07-29T12:06:45.272Z,30.645722,76.692041,30.64572,76.691914,44.41,267,261.33,32,0.48,12.15,2526.56,9.768149,10.654359,9.762313,101,0,0,0,NORMAL,1.9116,1.2337,A,WORLD_BANK,100,A,100
159,2026-07-29T17:36:46.277+05:30,2026-07-29T12:06:46.277Z,30.64572,76.691914,30.645716,76.691783,44.487,267,261.21,32,0.48,12.51,2539.07,9.388388,10.788346,9.375702,101,0,0,0,NORMAL,1.5707,1.2337,A,WORLD_BANK,100,A,100
160,2026-07-29T17:36:47.275+05:30,2026-07-29T12:06:47.275Z,30.645716,76.691783,30.645713,76.691653,44.687,268,261.16,32,0.48,12.47,2551.54,9.49899,10.596936,9.489629,100,0,0,0,NORMAL,1.0359,1.3003,A,WORLD_BANK,100,A,100
161,2026-07-29T17:36:48.274+05:30,2026-07-29T12:06:48.274Z,30.645713,76.691653,30.645713,76.691522,44.733,269,261.07,32,0.48,12.58,2564.12,9.576095,11.037179,9.562753,101,0,0,0,NORMAL,0.9245,1.3003,A,WORLD_BANK,100,A,100
162,2026-07-29T17:36:49.274+05:30,2026-07-29T12:06:49.274Z,30.645713,76.691522,30.645713,76.691393,44.175,269,260.97,32,0.48,12.35,2576.47,9.311394,9.984424,9.301856,100,0,0,0,NORMAL,1.2909,1.3003,A,WORLD_BANK,100,A,100
163,2026-07-29T17:36:50.270+05:30,2026-07-29T12:06:50.270Z,30.645713,76.691393,30.645714,76.691264,43.09,269,260.73,32,0.48,12.31,2588.78,9.401015,10.48209,9.391053,101,0,0,0,NORMAL,1.481,1.3003,A,WORLD_BANK,100,A,100
164,2026-07-29T17:36:51.275+05:30,2026-07-29T12:06:51.275Z,30.645714,76.691264,30.645719,76.691143,41.314,269,261.03,32,0.48,11.57,2600.35,9.404022,10.214116,9.396221,100,0,0,0,NORMAL,0.7774,1.3003,A,WORLD_BANK,100,A,100
165,2026-07-29T17:36:52.278+05:30,2026-07-29T12:06:52.278Z,30.645719,76.691143,30.645721,76.691026,40.059,270,261.31,32,0.48,11.21,2611.56,9.754967,10.539513,9.749615,101,0,0,0,NORMAL,1.103,1.2292,A,WORLD_BANK,100,A,100
166,2026-07-29T17:36:53.272+05:30,2026-07-29T12:06:53.272Z,30.645721,76.691026,30.645723,76.690909,39.456,270,261.24,32,0.48,11.21,2622.77,9.591493,11.113743,9.576146,100,0,0,0,NORMAL,1.3558,1.2292,A,WORLD_BANK,100,A,100
167,2026-07-29T17:36:54.272+05:30,2026-07-29T12:06:54.272Z,30.645723,76.690909,30.645726,76.690799,38.988,270,261.05,32,0.48,10.46,2633.23,9.151467,9.90786,9.145091,100,0,0,0,NORMAL,1.7118,1.2292,A,WORLD_BANK,100,A,99.4
168,2026-07-29T17:36:55.284+05:30,2026-07-29T12:06:55.284Z,30.645726,76.690799,30.64573,76.69069,38.129,270,261.06,32,0.48,10.5,2643.74,9.685372,11.171166,9.668313,101,0,0,0,NORMAL,2.1399,1.2292,B,WORLD_BANK,100,B,99.4
169,2026-07-29T17:36:56.280+05:30,2026-07-29T12:06:56.280Z,30.64573,76.69069,30.645732,76.690585,36.973,270,261.28,32,0.48,10.01,2653.74,9.552833,10.367244,9.542458,100,0,0,0,NORMAL,2.2931,1.2292,B,WORLD_BANK,100,B,99.9
170,2026-07-29T17:36:58.277+05:30,2026-07-29T12:06:58.277Z,30.645732,76.690585,30.645734,76.690381,35.659,271,261.36,32,0.48,19.56,2673.3,9.36445,10.960615,9.349248,201,0,0,0,NORMAL,1.2875,1.507,A,WORLD_BANK,100,A,99.5
171,2026-07-29T17:37:00.279+05:30,2026-07-29T12:07:00.279Z,30.645734,76.690381,30.645739,76.690184,34.85,271,261.8,32,0.48,18.88,2692.18,9.439951,10.654359,9.433067,200,0,0,0,NORMAL,1.2267,1.507,A,WORLD_BANK,100,A,99.5
172,2026-07-29T17:37:02.251+05:30,2026-07-29T12:07:02.251Z,30.645739,76.690184,30.645745,76.689988,34.753,271,261.97,32,0.48,18.7,2710.89,9.492078,11.477422,9.471331,201,0,0,0,NORMAL,2.0732,1.7629,B,WORLD_BANK,100,B,100
173,2026-07-29T17:37:04.270+05:30,2026-07-29T12:07:04.270Z,30.645745,76.689988,30.645747,76.689793,34.622,271,262.07,32,0.48,18.7,2729.59,9.540488,10.616077,9.532314,200,0,0,0,NORMAL,2.0544,1.7629,B,WORLD_BANK,100,B,100
174,2026-07-29T17:37:06.273+05:30,2026-07-29T12:07:06.273Z,30.645747,76.689793,30.645749,76.689594,34.623,271,262.24,32,0.48,19,2748.59,9.578235,10.826628,9.568179,201,0,0,0,NORMAL,1.0283,1.7629,A,WORLD_BANK,100,A,99.5
175,2026-07-29T17:37:08.271+05:30,2026-07-29T12:07:08.271Z,30.645749,76.689594,30.645755,76.689393,34.602,271,262.12,32,0.48,19.27,2767.86,9.631623,10.86491,9.622659,100,0,0,0,NORMAL,1.3072,1.4464,A,WORLD_BANK,100,A,100
176,2026-07-29T17:37:10.269+05:30,2026-07-29T12:07:10.269Z,30.645755,76.689393,30.64577,76.689195,34.847,273,262.25,32,0.48,18.99,2786.85,9.659338,10.884051,9.64998,201,0,0,0,NORMAL,1.0383,1.4464,A,WORLD_BANK,100,A,99.9
177,2026-07-29T17:37:12.291+05:30,2026-07-29T12:07:12.291Z,30.64577,76.689195,30.645787,76.688994,35.129,274,262.5,32,0.48,19.3,2806.15,9.4937,11.152025,9.475956,202,0,0,0,NORMAL,2.0216,1.473,B,WORLD_BANK,80,B,100
